tweet_id,cleaned_text,text,topic,topic_str,topic_sortedc_str
1614344221917433856,Leaders - use ChatGPT to help generate reflective discussion around whole school planning. #SEF #ChatGPT #leaders #SchoolPlan #edtech #edutech ,Leaders - use ChatGPT to help generate reflective discussion around whole school planning. #SEF #ChatGPT #leaders #SchoolPlan #edtech #edutech https://t.co/5Sk8NpuZit,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614295896640094208,"I just asked #ChatGPT to create a meal plan for 3 lunches and 4 dinners, and include a grocery list for me this week. It gave me exactly what I asked for, organized and full of new ideas to try 🤯

When I tell it to not use a certain ingredient, it revises.

LIKE WHAT ","I just asked #ChatGPT to create a meal plan for 3 lunches and 4 dinners, and include a grocery list for me this week. It gave me exactly what I asked for, organized and full of new ideas to try 🤯

When I tell it to not use a certain ingredient, it revises.

LIKE WHAT https://t.co/IASeNPM2BW","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614392675683422208,"I'm solving Google's #adventofcode2022 each day purely with #ChatGPT. 

Coding will be completely different in the future with LLMs. It will be more like product managing the model than writing code by hand.

Day 1 Lesson 1: Don't translate the problem for it... 👇","I'm solving Google's #adventofcode2022 each day purely with #ChatGPT. 

Coding will be completely different in the future with LLMs. It will be more like product managing the model than writing code by hand.

Day 1 Lesson 1: Don't translate the problem for it... 👇","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614401399139319808,I asked #ChatGPT to “write a song about a bloody apocalypse” and it delivered ,I asked #ChatGPT to “write a song about a bloody apocalypse” and it delivered https://t.co/VWbHJ6Mc3v,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614391461184675843,"I've been spending break thinking about how #ChatGPT impacts my courses. First thought was panic that student writing is less likely to be ""in your own words."" However, it's created a great opportunity to tweak my assignments to better achieve my learning outcomes. 
Two examples:","I've been spending break thinking about how #ChatGPT impacts my courses. First thought was panic that student writing is less likely to be ""in your own words."" However, it's created a great opportunity to tweak my assignments to better achieve my learning outcomes. 
Two examples:","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614653888740589572,"STAGGERING! 

ChatGPT hit 1 million users in just 5 days: OpenAI report

Growing 
15X faster than Instagram 
30X faster than Spotify 

#WEF23 #Davos #MWC23 #AI #ChatGPT #chatbot ","STAGGERING! 

ChatGPT hit 1 million users in just 5 days: OpenAI report

Growing 
15X faster than Instagram 
30X faster than Spotify 

#WEF23 #Davos #MWC23 #AI #ChatGPT #chatbot https://t.co/px7J8bfA1t","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614689054318104577,"Free App idea:
- Take a photo of your fridge
- Run object detection to count vegetables and other cooking ingredients
- Ask #ChatGPT to spit out some recipes
 🎉👩‍🍳🥦🍽️ ","Free App idea:
- Take a photo of your fridge
- Run object detection to count vegetables and other cooking ingredients
- Ask #ChatGPT to spit out some recipes
 🎉👩‍🍳🥦🍽️ https://t.co/gl42f0KhsG","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614655635500441605,"Elementary teachers:

My son’s first grade class is learning about planets &amp; the kids are writing informational books. He’s doing Jupiter. 

Guess where we went to research? Yes, #ChatGPT! ","Elementary teachers:

My son’s first grade class is learning about planets &amp; the kids are writing informational books. He’s doing Jupiter. 

Guess where we went to research? Yes, #ChatGPT! https://t.co/cE0rkU0sBp","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614738636615942147,"Is #chatgpt taking education by storm? Hype or hope?

🎙️one podcast 
🎯 one manual 
📽️ one video 
📸 one image ","Is #chatgpt taking education by storm? Hype or hope?

🎙️one podcast https://t.co/KHtVXYCp0Y
🎯 one manual https://t.co/8PDaT732ns
📽️ one video https://t.co/iHFSw4RHpn
📸 one image https://t.co/SKqI5XBiIt","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614615205702664193,"The reason why rich don't need so many ppl around! #depopulation
If Robot can be lawyer, Robot can be teacher too, an engineer too, a doctor, cook, driver, police....everything what employs us. Ever heard of #ChatGPT? Missing the reasons on why #vaccines ?
Let me know! ","The reason why rich don't need so many ppl around! #depopulation
If Robot can be lawyer, Robot can be teacher too, an engineer too, a doctor, cook, driver, police....everything what employs us. Ever heard of #ChatGPT? Missing the reasons on why #vaccines ?
Let me know! https://t.co/aVmyex260t","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614643577530761216,"This is one of the challenges researchers have reported with #chatgpt- it sort of conjures non existent facts and theories, even authors 

Very troubling from a societal perspective","This is one of the challenges researchers have reported with #chatgpt- it sort of conjures non existent facts and theories, even authors 

Very troubling from a societal perspective","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614561305674878976,"#ChatGPT's memory is limited to 4k tokens, but here's a simple tip to extend it to create longer content! 🔥

Ask:
1⃣ [Summarize what you said before]
2⃣ [Continue]

It will help ChatGPT avoid losing track of the topic and keep the content fresh and relevant.

Tip by @finereli 🙌","#ChatGPT's memory is limited to 4k tokens, but here's a simple tip to extend it to create longer content! 🔥

Ask:
1⃣ [Summarize what you said before]
2⃣ [Continue]

It will help ChatGPT avoid losing track of the topic and keep the content fresh and relevant.

Tip by @finereli 🙌","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614643759874019328,"Not a fan of describing AIs that give false answers as ""hallucinating."" Hallucinations are ungrounded perceptions based on disembodied sensation, which implies AIs can ground perception in embodied sensation. #ChatGPT can't sense anything—its just statistical correlations.","Not a fan of describing AIs that give false answers as ""hallucinating."" Hallucinations are ungrounded perceptions based on disembodied sensation, which implies AIs can ground perception in embodied sensation. #ChatGPT can't sense anything—its just statistical correlations.","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614633028294148099,"😲Well, #ChatGPT means you can't trust a letter to the editor anymore, or at least that you don't need to know anything to compose one. #rooftopsolar ","😲Well, #ChatGPT means you can't trust a letter to the editor anymore, or at least that you don't need to know anything to compose one. #rooftopsolar https://t.co/5NQOgfgqs5","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614720699834269696,"I just asked #ChatGPT (@OpenAI) to explain the importance of the #CHI2023 venue in the style of Donald Trump, and here is the result: ","I just asked #ChatGPT (@OpenAI) to explain the importance of the #CHI2023 venue in the style of Donald Trump, and here is the result: https://t.co/uQGWST4EDA","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614671443496783875,This is amazing.  #chatgpt just makes stuff up with no obvious sign of what it is doing.  I tried it in Sports Scheduling (an area I know something about): none of the references listed exist!  Note that its grammar gets distinctly worse when caught in a lie. ,This is amazing.  #chatgpt just makes stuff up with no obvious sign of what it is doing.  I tried it in Sports Scheduling (an area I know something about): none of the references listed exist!  Note that its grammar gets distinctly worse when caught in a lie. https://t.co/DAOpNKC09z,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614630141858316288,"Having fun with #ChatGPT in a #GIS context. ##ChatGeoPT? 

#gischat ","Having fun with #ChatGPT in a #GIS context. ##ChatGeoPT? 

#gischat https://t.co/1cT6s2GSwe","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614573174489841664,"In #organicchemistry (OC), I set a 3,000-word essay on the subjects' (OC) importance for a minister of education to test students' public communication skills. I prompted #ChatGPT to write this essay. The results, though not perfect, are shocking and interesting. 

#creepingAI ","In #organicchemistry (OC), I set a 3,000-word essay on the subjects' (OC) importance for a minister of education to test students' public communication skills. I prompted #ChatGPT to write this essay. The results, though not perfect, are shocking and interesting. 

#creepingAI https://t.co/CBtGU50Yh2","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614650870523641863,"Data is playing major role in the ongoing #AI revolution. Data is needed in training AI models.

🌊 $OCEAN remains the best decentralized data marketplace unlocking valuable data for AI. This rightly positions $OCEAN in this AI revolution.

#data #ai #web3 #ChatGPT #blockchain ","Data is playing major role in the ongoing #AI revolution. Data is needed in training AI models.

🌊 $OCEAN remains the best decentralized data marketplace unlocking valuable data for AI. This rightly positions $OCEAN in this AI revolution.

#data #ai #web3 #ChatGPT #blockchain https://t.co/t0A3Xi11bF","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615117615751630848,Getting #ChatGPT to write an Australian Research Council grant for me. Would you fund it? Cool title ,Getting #ChatGPT to write an Australian Research Council grant for me. Would you fund it? Cool title https://t.co/LLNQ57Cz33,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1614997914488651778,"Like the rest of the planet, we’ve been playing with #ChatGPT - and thinking of the future of AI. ","Like the rest of the planet, we’ve been playing with #ChatGPT - and thinking of the future of AI. https://t.co/gxvSS0WloN","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615025850641940499,"characteristics of the Libra sign

#ChatGPT #openai #OpenAIChatGPT ","characteristics of the Libra sign

#ChatGPT #openai #OpenAIChatGPT https://t.co/Ngk7HZwVtT","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615066891386601472,"Bug Bounty Tip

You can ask #ChatGPT to prepare a report for your vulnerability with auto-generated description, impact, remediation steps, and recommendations.

Prompt Example:
write a bugbounty report about XSS as follows 

Cheers! ","Bug Bounty Tip

You can ask #ChatGPT to prepare a report for your vulnerability with auto-generated description, impact, remediation steps, and recommendations.

Prompt Example:
write a bugbounty report about XSS as follows http://website/?q=&lt;script&gt;alert(1337)&lt;/script&gt;

Cheers! https://t.co/miTogGv6pK","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615025476015202306,"Horoscope for Libra for today!

#ChatGPT #openai #OpenAIChatGPT ","Horoscope for Libra for today!

#ChatGPT #openai #OpenAIChatGPT https://t.co/ywp9kJLVBY","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615088472867348480,"Prompt: An Icelandic woman as a life coach

Fascinating convo with this #GenerativeAI Character created using #CharacterGPT 

#AI #ArtificialIntelligence #ChatGPT ","Prompt: An Icelandic woman as a life coach

Fascinating convo with this #GenerativeAI Character created using #CharacterGPT 

#AI #ArtificialIntelligence #ChatGPT https://t.co/oO3bgiTEo6","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615052341253902336,#chatGPT has an anti-hindu bias already. Distorted history inputs cause distorted output. Try using it for history of #HinduGenocide over the 800 years of invaders rule. #ethicalAI #HinduLivesMatters @HinduAmerican,#chatGPT has an anti-hindu bias already. Distorted history inputs cause distorted output. Try using it for history of #HinduGenocide over the 800 years of invaders rule. #ethicalAI #HinduLivesMatters @HinduAmerican,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615015574500679680,#AILiteracy must become an important part of learning at all levels #AI #ChatGPT ,#AILiteracy must become an important part of learning at all levels #AI #ChatGPT https://t.co/8eQSukKj7X,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615121443515420673,Very interesting response by #ChatGPT it just made up a fake Jimmy Carter book about Omar Torrijos @OpenAI ,Very interesting response by #ChatGPT it just made up a fake Jimmy Carter book about Omar Torrijos @OpenAI https://t.co/gOVA6vQVCG,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615057657265786880,"Hello everyone 👋

Today we go over creating a ChatGPT Client to allow us to call our API and this is the beginning of getting #ChatGPT HTTP responses into Unity.



💡 In the next video, we’ll implement an Unity feature to execute ChatGPT code !

🧵 Thread ","Hello everyone 👋

Today we go over creating a ChatGPT Client to allow us to call our API and this is the beginning of getting #ChatGPT HTTP responses into Unity.

https://t.co/5QrOwFTBRg

💡 In the next video, we’ll implement an Unity feature to execute ChatGPT code !

🧵 Thread https://t.co/biVTvoAfZq","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615045761397395456,"Re: The new NYT #ChatGPT article. If AI is making people finally adopt longstanding best practices around writing instruction, that's fantastic. But it looks more like panic pedagogy than careful consideration. I would have thought we'd had enough of that during COVID.","Re: The new NYT #ChatGPT article. If AI is making people finally adopt longstanding best practices around writing instruction, that's fantastic. But it looks more like panic pedagogy than careful consideration. I would have thought we'd had enough of that during COVID.","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615027058996043776,"When will be the end of the world?

#ChatGPT #openai #OpenAIChatGPT ","When will be the end of the world?

#ChatGPT #openai #OpenAIChatGPT https://t.co/FyP4tT5k7q","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615052947179859968,"Hey #law #Students! Here's a warning about #ChatGPT!

This answer is exactly wrong. ","Hey #law #Students! Here's a warning about #ChatGPT!

This answer is exactly wrong. https://t.co/zQefe54P2t","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615045198169444366,"Get ready for a brewing competition like you’ve never seen before…

Garrett is not buying all the hype of #ChatGPT and has challenged it to a brewing competition.

Each will design its best version of a beer and we’ll have you in to the taproom to vote on the best beer

👨🏼‍🦰🏆🤖 ","Get ready for a brewing competition like you’ve never seen before…

Garrett is not buying all the hype of #ChatGPT and has challenged it to a brewing competition.

Each will design its best version of a beer and we’ll have you in to the taproom to vote on the best beer

👨🏼‍🦰🏆🤖 https://t.co/0RustJRk96","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615822104490029057,"Who said that AI content doesn't launch your site into space? 20+ keywords, 35 articles of 2500+ characters

Content Generator- 
Tracking, rewriting- 

Don't listen to anyone and do your thing. Everything will turn out

#SEO #ChatGPT ","Who said that AI content doesn't launch your site into space? 20+ keywords, 35 articles of 2500+ characters

Content Generator- https://t.co/JU4Rl0s9mg
Tracking, rewriting- https://t.co/e5ZPJlte45

Don't listen to anyone and do your thing. Everything will turn out

#SEO #ChatGPT https://t.co/gAx0joLmtO","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615772735476465667,"In ‘The Future of Data – AI and Beyond’, we examine how artificial intelligence breakthroughs highlight the true value &amp; power of data 🧐

Learn how #ChatGPT uses data, and how PARSIQ's #blockchain data tools can help train #AI in the #Web3 space 🤖🚀
 
👉 ","In ‘The Future of Data – AI and Beyond’, we examine how artificial intelligence breakthroughs highlight the true value &amp; power of data 🧐

Learn how #ChatGPT uses data, and how PARSIQ's #blockchain data tools can help train #AI in the #Web3 space 🤖🚀
 
👉https://t.co/ITBb7lKXMD https://t.co/a1JbVvIn9m","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615736256524058625,"Another installment of ""What's cool about #ChatGPT and why I shouldn't be scared of it."" Today - how can I use ChatGPT and #Rstats in a teaching environment? 

Let's get to it.","Another installment of ""What's cool about #ChatGPT and why I shouldn't be scared of it."" Today - how can I use ChatGPT and #Rstats in a teaching environment? 

Let's get to it.","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615829185192427521,"Toxicity was a major problem for GPT-3. If you've used ChatGPT, you may have noticed that it's relatively decent at avoiding toxicity. Is it because of some magical AI trick? 

Not really. So what was it? 👇

#ChatGPT #AI #ghostwork #ResponsibleAI #ML #OpenAIChatGPT 

1/n","Toxicity was a major problem for GPT-3. If you've used ChatGPT, you may have noticed that it's relatively decent at avoiding toxicity. Is it because of some magical AI trick? 

Not really. So what was it? 👇

#ChatGPT #AI #ghostwork #ResponsibleAI #ML #OpenAIChatGPT 

1/n","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615785958460243999,#ChatGPT down for everybody? #OpenAI ,#ChatGPT down for everybody? #OpenAI https://t.co/X7giX05CMI,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615771350689357826,#ChatGPT has its limits. ,#ChatGPT has its limits. https://t.co/A93kB9jbQz,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615753584552853505,"I asked the AI #ChatGPT why the strategy of the Great Barrington Declaration is a bad one to fight #Covid19, while also considering the impact of #LongCovid:

Quite impressive. ","I asked the AI #ChatGPT why the strategy of the Great Barrington Declaration is a bad one to fight #Covid19, while also considering the impact of #LongCovid:

Quite impressive. https://t.co/rlc4TJdqXF","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615811765136199690,An outline for a Data Visualization Fundamentals course and a Creative Data Visualization course... according to #ChatGPT #dataviz #course ,An outline for a Data Visualization Fundamentals course and a Creative Data Visualization course... according to #ChatGPT #dataviz #course https://t.co/eUlFQ1WvH6,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615857815113064454,"#chatGPT (an incredible “artificial intelligence) is actually very funny. 

I asked it to tell me about the weather in Florida as though it were Donald Trump and it delivered. ","#chatGPT (an incredible “artificial intelligence) is actually very funny. 

I asked it to tell me about the weather in Florida as though it were Donald Trump and it delivered. https://t.co/Fydy3Ewezj","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615783418293272601,Today I asked #ChatGPT to give me an ICD10 code for an unstructured simple diagnosis. The challenge of creating structured data from decades of unstructured clinical notes is immense. Is this the way forward for creating more value of our data? #ai #healthcare ,Today I asked #ChatGPT to give me an ICD10 code for an unstructured simple diagnosis. The challenge of creating structured data from decades of unstructured clinical notes is immense. Is this the way forward for creating more value of our data? #ai #healthcare https://t.co/vptvLQoqLr,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615816021205745664,"So my 14 year old asked me if @CopilotEdu could create him some cool chat up lines...

Not bad... they had us 😂

#ChatGPT ","So my 14 year old asked me if @CopilotEdu could create him some cool chat up lines...

Not bad... they had us 😂

#ChatGPT https://t.co/p2NmB0EZ5n","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615796686168948737,"Entangled Pedagogy and #ChatGPT 🧵

Can we approach assessment via values (what matters), purposes (what we’re trying to achieve with students) &amp; context (who are our students, what are they studying, at what level? What infrastructure, systems, policies &amp;culture are in place?)","Entangled Pedagogy and #ChatGPT 🧵

Can we approach assessment via values (what matters), purposes (what we’re trying to achieve with students) &amp; context (who are our students, what are they studying, at what level? What infrastructure, systems, policies &amp;culture are in place?)","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615834170479235073,So just used #ChatGPT to test it out on #AssassinsCreed historical topics to cover... holy sh*t! ,So just used #ChatGPT to test it out on #AssassinsCreed historical topics to cover... holy sh*t! https://t.co/Qyw2qeAi0y,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615846054691508227,I asked that new robot if I should buy pot stocks… #ChatGPT ,I asked that new robot if I should buy pot stocks… #ChatGPT https://t.co/uzlnXu4G1G,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1615832891598020654,"A great day of lively discussion around subtracting mixed fractions today in class! 

Even used #ChatGPT to help solve the debate, but we aren't sure if it did - check out the thread 👇🏻

Definitely a thinking day today in class ","A great day of lively discussion around subtracting mixed fractions today in class! 

Even used #ChatGPT to help solve the debate, but we aren't sure if it did - check out the thread 👇🏻

Definitely a thinking day today in class https://t.co/PfnNXY0rUs","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616175579950370816,"We curated lots of practical examples of how #AI like #ChatGPT can help instructors and students be more efficient and effective in #highered learning, teaching, and #assessment:  Drafting resources, unblocking thinking, refreshing syllabi... Check it out!","We curated lots of practical examples of how #AI like #ChatGPT can help instructors and students be more efficient and effective in #highered learning, teaching, and #assessment: https://t.co/0GWwjEmWyR. Drafting resources, unblocking thinking, refreshing syllabi... Check it out!","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616198143804309505,media trained but still ... #ChatGPT ,media trained but still ... #ChatGPT https://t.co/wlMySBB0Qp,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616142205831491584,My brain is nonstop thinking about ways AI can help teachers get time back in their day to personalize instruction more. Here are just some of the ideas I developed. There are so many more. #ai #chatgpt #aiineducation #chatbot #k12education  ,My brain is nonstop thinking about ways AI can help teachers get time back in their day to personalize instruction more. Here are just some of the ideas I developed. There are so many more. #ai #chatgpt #aiineducation #chatbot #k12education https://t.co/i7tOYy6gjg https://t.co/pJ1H2PVW3J,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616190676659585024,"QuillBot and ChatGPT... name a more iconic duo! 💁‍♀️

Here’s some inspiration on how to make the most of these AI tools. 🧵
#ChatGPT #QuillBot","QuillBot and ChatGPT... name a more iconic duo! 💁‍♀️

Here’s some inspiration on how to make the most of these AI tools. 🧵
#ChatGPT #QuillBot","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616170387150094336,"#ChatGPT #Bible Create a rap song of “Sermon on the Mount”
@elonmusk ","#ChatGPT #Bible Create a rap song of “Sermon on the Mount”
@elonmusk https://t.co/nyGzLv5tFJ","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616180124545863688,"My piece ""Seeing Past the Dazzle of #ChatGPT"" in @insidehighered 
This is the moment to notice how the isolating, hypnotic process of getting to know this technology affects us. 
Let's turn toward each other to figure this out. 
 #AcademicTwitter","My piece ""Seeing Past the Dazzle of #ChatGPT"" in @insidehighered 
This is the moment to notice how the isolating, hypnotic process of getting to know this technology affects us. 
Let's turn toward each other to figure this out. 
https://t.co/TDdP90f8KJ #AcademicTwitter","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616183582065573930,"Remarkable…I asked #ChatGPT to compose a sonnet about the female-led, anti-government protests in #Iran and this is what it produced in &lt;20 seconds. #MahsaAmini #اعتراضات_سراسری #زن_زندگی_آزادی ","Remarkable…I asked #ChatGPT to compose a sonnet about the female-led, anti-government protests in #Iran and this is what it produced in &lt;20 seconds. #MahsaAmini #اعتراضات_سراسری #زن_زندگی_آزادی https://t.co/64W8UEswH8","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616097280750227456,"#ChatGPT is writing papers while PowerScribe still transcribes ""IPMN""  (intraductal papillary mucinous neoplasm) as ""I Pee Amen"" ...🤦‍♂️","#ChatGPT is writing papers while PowerScribe still transcribes ""IPMN""  (intraductal papillary mucinous neoplasm) as ""I Pee Amen"" ...🤦‍♂️","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616208303427620885,"Welcome to the future.
#chatgpt ","Welcome to the future.
#chatgpt https://t.co/xJWRxReLjk","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616191567978500104,"Can we use models like #ChatGPT to predict new #COVID-19 variants?

(

A 🧵about work on SpikeGPT2, synthesizing new SARS-CoV-2 spike proteins with deep generative methods. (1/) ","Can we use models like #ChatGPT to predict new #COVID-19 variants?

(https://t.co/jkHIA4rzaE)

A 🧵about work on SpikeGPT2, synthesizing new SARS-CoV-2 spike proteins with deep generative methods. (1/) https://t.co/8AZs5wJhVh","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616118663274283013,"Creating the perfect ChatGPT prompt? 

Follow our 7-step guide for success 

A thread 🧵

#chatgpt #NLP","Creating the perfect ChatGPT prompt? 

Follow our 7-step guide for success 

A thread 🧵

#chatgpt #NLP","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616125415625555969,#ChatGPT @OpenAI Artificial Intelligence can simulate a world where Donald Trump tells the truth and uses #TeXLaTeX. ,#ChatGPT @OpenAI Artificial Intelligence can simulate a world where Donald Trump tells the truth and uses #TeXLaTeX. https://t.co/hkZzSRV1Wq,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616160768357171200,"🤖📊 Your team's AI data analyst - answer questions and create charts 10x faster.

Simply chat with  to get insights that drive your business forward.

We just sent out another 1k invites. Retweet / comment if you want access today &amp; I'll DM!

#ai #chatgpt ","🤖📊 Your team's AI data analyst - answer questions and create charts 10x faster.

Simply chat with https://t.co/5byWKnCG7g to get insights that drive your business forward.

We just sent out another 1k invites. Retweet / comment if you want access today &amp; I'll DM!

#ai #chatgpt https://t.co/f2i7AX4Pa3","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616195799964127240,"Now this could get interesting…

#ChatGPT #javascript ","Now this could get interesting…

#ChatGPT #javascript https://t.co/JgRnOkGwRy","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616545248930582528,"My new favorite thing is to use #ChatGPT to make poems about scientific papers. It's truly hilarious (and a bit scary how good it is)

Here is a great one made using @NezaVadnjal recent paper : ","My new favorite thing is to use #ChatGPT to make poems about scientific papers. It's truly hilarious (and a bit scary how good it is)

Here is a great one made using @NezaVadnjal recent paper : https://t.co/EPcVMOXBWG","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616507468976164870,"Uploading ChatGPT 👾
@veve_official #VeVecollectibles #Robocop #veve #digitalcollectibles #Ai #ChatGPT ","Uploading ChatGPT 👾
@veve_official #VeVecollectibles #Robocop #veve #digitalcollectibles #Ai #ChatGPT https://t.co/H29BKHxRd3","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616542181115990016,We have been improving our Payserver plugin lately. Some parts were written by #ChatGPT ,We have been improving our Payserver plugin lately. Some parts were written by #ChatGPT https://t.co/vYtskdNal4,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1616495817984217091,"Filming an interview in 5, 4, 3, 2... 🎬 

#ai #neuralnets #LLM #legaltech #ChatGPT ","Filming an interview in 5, 4, 3, 2... 🎬 

#ai #neuralnets #LLM #legaltech #ChatGPT https://t.co/GkL2wBVZgc","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
